,price,livingAreaSqFt,median_zip,zip_rank,avgSchoolRating,pr_sf
1001,422485.0,2843.0,541080.0,26,8.0,148.61
1002,955759.0,2832.0,874740.0,39,7.0,337.49
1003,403382.0,1810.0,451466.0,20,8.333333333333334,222.86
1004,257657.0,1623.0,280777.0,3,3.6666666666666665,158.75
1005,216068.0,1301.0,280777.0,3,2.6666666666666665,166.08
1006,1249119.0,4427.0,874740.0,39,7.0,282.16
1007,670614.0,3263.0,578006.0,29,9.0,205.52
1008,356404.0,1819.0,653543.0,33,7.666666666666668,195.93
1009,377838.0,1702.0,451466.0,20,8.333333333333334,222.0
1010,863252.0,3325.0,789000.0,37,8.0,259.62
1011,553089.0,3320.0,585276.0,30,8.333333333333334,166.59
1012,214620.0,1324.0,221519.0,1,3.0,162.1
1013,710371.0,2766.0,653543.0,33,9.0,256.82
1014,643705.0,2244.0,1022880.0,40,9.0,286.86
1015,855122.0,4398.0,585276.0,30,8.333333333333334,194.43
1016,883385.0,3986.0,789000.0,37,9.333333333333334,221.62
1017,399386.0,2179.0,451466.0,20,8.333333333333334,183.29
1018,528867.0,2515.0,548501.0,27,7.0,210.29
1019,217661.0,1117.0,280777.0,3,2.6666666666666665,194.86
1020,203229.0,1992.0,221519.0,1,3.0,102.02
1021,938183.0,1696.0,789000.0,37,9.333333333333334,553.17
1022,1281631.0,3593.0,1022880.0,40,9.0,356.7
1023,482120.0,1784.0,280777.0,3,3.6666666666666665,270.25
1024,340387.0,2503.0,287568.0,4,3.6666666666666665,135.99
1025,193045.0,867.0,280777.0,3,2.6666666666666665,222.66
1026,693203.0,3663.0,585276.0,30,8.666666666666666,189.24
1027,1262061.0,3785.0,1022880.0,40,9.0,333.44
1028,240932.0,1203.0,280777.0,3,3.6666666666666665,200.28
1029,244768.0,1326.0,280777.0,3,2.6666666666666665,184.59
1030,273185.0,1465.0,287568.0,4,3.6666666666666665,186.47
1031,323636.0,1829.0,451466.0,20,8.333333333333334,176.95
1032,224907.0,2035.0,221519.0,1,3.0,110.52
1033,846145.0,2702.0,789000.0,37,8.0,313.16
1034,1306853.0,3821.0,874740.0,39,7.0,342.02
1035,767550.0,3783.0,585276.0,30,8.666666666666666,202.89
1036,750993.0,2654.0,653543.0,33,8.666666666666666,282.97
1037,296790.0,1915.0,280777.0,3,3.6666666666666665,154.98
1038,1057688.0,4169.0,1022880.0,40,9.0,253.7
1039,255618.0,1695.0,221519.0,1,3.0,150.81
1040,608416.0,2312.0,653543.0,33,8.666666666666666,263.16
1041,1000091.0,3234.0,874740.0,39,7.0,309.24
1042,439047.0,2705.0,287568.0,4,3.6666666666666665,162.31
1043,273786.0,1950.0,230108.0,2,3.0,140.4
1044,1834316.0,4229.0,1022880.0,40,9.0,433.75
1045,543148.0,3210.0,548501.0,27,7.0,169.2
1046,858807.0,4619.0,578006.0,29,8.0,185.93
1047,220558.0,1110.0,230108.0,2,3.0,198.7
1048,459314.0,1763.0,280777.0,3,3.6666666666666665,260.53
1049,1010627.0,3028.0,820176.0,38,7.0,333.76
1050,348446.0,1667.0,287568.0,4,3.6666666666666665,209.03
1051,242149.0,1443.0,280777.0,3,2.6666666666666665,167.81
1052,663718.0,2593.0,653543.0,33,8.666666666666666,255.97
1053,513289.0,2843.0,541080.0,26,8.0,180.54
1054,471385.0,1456.0,820176.0,38,7.0,323.75
1055,1151325.0,3486.0,789000.0,37,8.0,330.27
1056,170287.0,1036.0,221519.0,1,3.0,164.37
1057,241185.0,1952.0,280777.0,3,2.6666666666666665,123.56
1058,435341.0,1442.0,280777.0,3,3.6666666666666665,301.9
1059,482917.0,3070.0,653543.0,33,8.666666666666666,157.3
1060,637010.0,2135.0,541080.0,26,8.0,298.37
1061,389404.0,1717.0,371194.0,11,6.0,226.79
1062,1051635.0,2835.0,874740.0,39,7.0,370.95
1063,983031.0,3522.0,585276.0,30,8.333333333333334,279.11
1064,252615.0,2515.0,221519.0,1,3.333333333333333,100.44
1065,211785.0,1488.0,230108.0,2,3.0,142.33
1066,635357.0,3257.0,653543.0,33,8.666666666666666,195.07
1067,565665.0,2409.0,653543.0,33,7.0,234.81
1068,718616.0,3026.0,789000.0,37,8.0,237.48
1069,249247.0,2095.0,280777.0,3,2.6666666666666665,118.97
1070,212116.0,1510.0,280777.0,3,3.6666666666666665,140.47
1071,233827.0,1915.0,221519.0,1,3.333333333333333,122.1
1072,477879.0,2624.0,371194.0,11,6.0,182.12
1073,999522.0,4100.0,789000.0,37,8.0,243.79
1074,756870.0,3599.0,541080.0,26,7.0,210.3
1075,237531.0,1422.0,280777.0,3,2.6666666666666665,167.04
1076,611731.0,2593.0,789000.0,37,8.0,235.92
1077,438118.0,3245.0,451466.0,20,8.333333333333334,135.01
1078,580953.0,2381.0,653543.0,33,8.666666666666666,244.0
1079,1145635.0,3563.0,874740.0,39,7.0,321.54
1080,616880.0,3063.0,541080.0,26,6.0,201.4
1081,806996.0,3400.0,585276.0,30,8.666666666666666,237.35
1082,1197375.0,4358.0,789000.0,37,9.333333333333334,274.75
1083,969593.0,4107.0,653543.0,33,8.666666666666666,236.08
1084,461722.0,1810.0,280777.0,3,3.6666666666666665,255.1
1085,972923.0,2810.0,789000.0,37,8.0,346.24
1086,576254.0,3160.0,585276.0,30,8.333333333333334,182.36
1087,491615.0,2445.0,280777.0,3,3.6666666666666665,201.07
1088,203323.0,1346.0,221519.0,1,3.0,151.06
1089,191612.0,1320.0,230108.0,2,3.0,145.16
1090,489816.0,2730.0,789000.0,37,8.0,179.42
1091,414857.0,2256.0,451466.0,20,8.333333333333334,183.89
1092,810640.0,3753.0,653543.0,33,9.0,216.0
1093,200924.0,1429.0,221519.0,1,3.333333333333333,140.6
1094,161351.0,867.0,280777.0,3,2.6666666666666665,186.1
1095,243655.0,1512.0,789000.0,37,8.0,161.15
1096,365281.0,1615.0,451466.0,20,8.333333333333334,226.18
1097,692968.0,2656.0,578006.0,29,9.0,260.91
1098,368802.0,1869.0,287568.0,4,3.6666666666666665,197.33
1099,737233.0,2798.0,555203.0,28,9.0,263.49
1100,240149.0,1833.0,221519.0,1,3.333333333333333,131.01
1101,541162.0,2897.0,874740.0,39,7.0,186.8
1102,619522.0,2442.0,789000.0,37,8.0,253.69
1103,321634.0,2428.0,280777.0,3,3.6666666666666665,132.47
1104,646723.0,4136.0,548501.0,27,8.0,156.36
1105,168204.0,1538.0,221519.0,1,3.333333333333333,109.37
1106,612384.0,4161.0,541080.0,26,8.0,147.17
1107,840000.0,3877.0,585276.0,30,8.333333333333334,216.66
1108,220879.0,1252.0,230108.0,2,3.0,176.42
1109,346431.0,2129.0,451466.0,20,8.333333333333334,162.72
1110,903019.0,3758.0,789000.0,37,9.333333333333334,240.29
1111,366008.0,2102.0,653543.0,33,7.666666666666668,174.12
1112,233222.0,1699.0,221519.0,1,3.0,137.27
1113,794481.0,2439.0,874740.0,39,7.0,325.74
1114,264380.0,1762.0,280777.0,3,3.6666666666666665,150.05
1115,470042.0,2825.0,287568.0,4,3.6666666666666665,166.39
1116,235383.0,1250.0,230108.0,2,3.0,188.31
1117,634215.0,3230.0,541080.0,26,7.0,196.35
1118,1550900.0,2100.0,874740.0,39,7.0,738.52
1119,419299.0,2035.0,287568.0,4,3.6666666666666665,206.04
1120,915800.0,3545.0,789000.0,37,9.333333333333334,258.34
1121,615584.0,2101.0,653543.0,33,7.0,293.0
1122,355121.0,1665.0,280777.0,3,3.6666666666666665,213.29
1123,531565.0,3350.0,541080.0,26,7.0,158.68
1124,925205.0,3614.0,585276.0,30,8.333333333333334,256.01
1125,762876.0,4056.0,585276.0,30,8.333333333333334,188.09
1126,448372.0,2516.0,287568.0,4,3.6666666666666665,178.21
1127,995837.0,4139.0,1022880.0,40,9.0,240.6
1128,767951.0,3137.0,653543.0,33,9.0,244.8
1129,354687.0,2171.0,585276.0,30,8.333333333333334,163.37
1130,652298.0,3465.0,578006.0,29,8.0,188.25
1131,261303.0,1884.0,221519.0,1,3.0,138.7
1132,1056842.0,3129.0,789000.0,37,8.0,337.76
1133,1488175.0,3516.0,1022880.0,40,9.0,423.26
1134,352344.0,1651.0,451466.0,20,8.333333333333334,213.41
1135,642731.0,2016.0,548501.0,27,7.0,318.81
1136,486733.0,1780.0,280777.0,3,3.6666666666666665,273.45
1137,76755.0,1952.0,280777.0,3,2.6666666666666665,39.32
1138,473089.0,2069.0,585276.0,30,8.333333333333334,228.66
1139,710242.0,3647.0,1022880.0,40,9.0,194.75
1140,481745.0,2518.0,653543.0,33,7.0,191.32
1141,365662.0,1607.0,451466.0,20,8.333333333333334,227.54
1142,441785.0,1627.0,280777.0,3,3.6666666666666665,271.53
1143,796669.0,2803.0,789000.0,37,9.333333333333334,284.22
1144,588662.0,3442.0,541080.0,26,8.0,171.02
1145,378612.0,2302.0,451466.0,20,8.333333333333334,164.47
1146,407603.0,1445.0,280777.0,3,3.6666666666666665,282.08
1147,188555.0,1536.0,230108.0,2,3.0,122.76
1148,608416.0,3058.0,548501.0,27,7.0,198.96
1149,350548.0,1689.0,451466.0,20,8.333333333333334,207.55
1150,262062.0,1536.0,221519.0,1,3.0,170.61
1151,240108.0,1203.0,280777.0,3,3.6666666666666665,199.59
1152,493682.0,3310.0,541080.0,26,6.666666666666668,149.15
1153,663713.0,3567.0,874740.0,39,7.0,186.07
1154,514547.0,2874.0,548501.0,27,8.0,179.04
1155,228938.0,2064.0,221519.0,1,3.333333333333333,110.92
1156,657394.0,3401.0,451466.0,20,7.666666666666668,193.29
1157,203254.0,1320.0,280777.0,3,3.6666666666666665,153.98
1158,423704.0,1941.0,653543.0,33,7.0,218.29
1159,840716.0,2246.0,874740.0,39,7.0,374.32
1160,276481.0,2047.0,280777.0,3,2.6666666666666665,135.07
1161,826408.0,3577.0,585276.0,30,8.333333333333334,231.03
1162,424669.0,1707.0,653543.0,33,6.0,248.78
1163,623648.0,3258.0,789000.0,37,5.778694090331862,191.42
1164,401665.0,2472.0,451466.0,20,8.333333333333334,162.49
1165,405378.0,1419.0,280777.0,3,3.6666666666666665,285.68
1166,150424.0,1598.0,230108.0,2,3.0,94.13
1167,351465.0,2470.0,874740.0,39,7.0,142.29
1168,643076.0,2882.0,789000.0,37,8.0,223.14
1169,479950.0,1784.0,280777.0,3,3.6666666666666665,269.03
1170,253668.0,2277.0,221519.0,1,3.333333333333333,111.4
1171,799929.0,3742.0,585276.0,30,8.666666666666666,213.77
1172,516887.0,2542.0,280777.0,3,3.6666666666666665,203.34
1173,403378.0,2128.0,451466.0,20,8.333333333333334,189.56
1174,771641.0,2599.0,653543.0,33,8.666666666666666,296.9
1175,537544.0,1416.0,789000.0,37,8.0,379.62
1176,230160.0,1767.0,280777.0,3,2.6666666666666665,130.25
1177,763757.0,3691.0,585276.0,30,8.666666666666666,206.92
1178,686363.0,4387.0,541080.0,26,8.0,156.45
1179,726039.0,3445.0,451466.0,20,7.666666666666668,210.75
1180,185686.0,1396.0,221519.0,1,3.333333333333333,133.01
1181,624926.0,2929.0,874740.0,39,7.0,213.36
1182,865987.0,4150.0,585276.0,30,8.333333333333334,208.67
1183,829786.0,2887.0,789000.0,37,9.333333333333334,287.42
1184,478932.0,3393.0,548501.0,27,8.0,141.15
1185,228812.0,1649.0,221519.0,1,3.0,138.76
1186,269121.0,1510.0,280777.0,3,3.6666666666666665,178.23
1187,404047.0,2578.0,585276.0,30,8.333333333333334,156.73
1188,512176.0,1354.0,789000.0,37,8.0,378.27
1189,1574520.0,4364.0,874740.0,39,7.0,360.8
1190,726868.0,3957.0,451466.0,20,7.666666666666668,183.69
1191,1014262.0,4130.0,653543.0,33,7.0,245.58
1192,225373.0,1423.0,221519.0,1,3.333333333333333,158.38
1193,228079.0,1000.0,789000.0,37,8.0,228.08
1194,619196.0,2489.0,451466.0,20,7.666666666666668,248.77
1195,638458.0,2155.0,548501.0,27,7.0,296.27
1196,664660.0,2248.0,653543.0,33,9.0,295.67
1197,365258.0,1246.0,541080.0,26,8.0,293.14
1198,766524.0,3123.0,653543.0,33,7.0,245.44
1199,1272157.0,2729.0,1022880.0,40,9.0,466.16
1200,416342.0,2010.0,451466.0,20,8.333333333333334,207.14
1201,569448.0,3065.0,541080.0,26,8.0,185.79
1202,444245.0,3407.0,653543.0,33,8.666666666666666,130.39
1203,276620.0,2006.0,874740.0,39,7.0,137.9
1204,732750.0,4234.0,789000.0,37,9.333333333333334,173.06
1205,534630.0,3836.0,541080.0,26,8.0,139.37
1206,392843.0,2227.0,451466.0,20,8.333333333333334,176.4
1207,941213.0,3295.0,653543.0,33,9.0,285.65
1208,764997.0,3536.0,585276.0,30,8.666666666666666,216.35
1209,495523.0,2173.0,874740.0,39,7.0,228.04
1210,939293.0,2498.0,789000.0,37,8.0,376.02
1211,523282.0,2780.0,585276.0,30,8.333333333333334,188.23
1212,691505.0,3062.0,789000.0,37,8.0,225.83
1213,997239.0,3205.0,874740.0,39,7.0,311.15
1214,1218283.0,3891.0,874740.0,39,7.0,313.1
1215,482639.0,2777.0,541080.0,26,7.0,173.8
1216,528363.0,1739.0,653543.0,33,8.666666666666666,303.83
1217,870510.0,3648.0,585276.0,30,8.333333333333334,238.63
1218,552808.0,1991.0,789000.0,37,8.0,277.65
1219,664991.0,3353.0,541080.0,26,6.0,198.33
1220,554020.0,3322.0,548501.0,27,8.0,166.77
1221,706366.0,3742.0,585276.0,30,8.666666666666666,188.77
1222,619196.0,2995.0,874740.0,39,7.0,206.74
1223,1471145.0,3893.0,1022880.0,40,9.0,377.89
1224,1294329.0,3800.0,789000.0,37,8.0,340.61
1225,575662.0,3453.0,541080.0,26,8.0,166.71
1226,874196.0,3916.0,555203.0,28,9.0,223.24
1227,846827.0,3556.0,585276.0,30,8.666666666666666,238.14
1228,1643593.0,4454.0,1022880.0,40,9.0,369.02
1229,479672.0,3024.0,653543.0,33,8.666666666666666,158.62
1230,540967.0,1444.0,789000.0,37,8.0,374.63
1231,902976.0,4463.0,585276.0,30,8.333333333333334,202.32
1232,722337.0,3050.0,541080.0,26,7.0,236.83
1233,961180.0,3880.0,653543.0,33,7.0,247.73
1234,387747.0,2183.0,548501.0,27,7.0,177.62
1235,944980.0,2848.0,1022880.0,40,9.0,331.8
1236,558845.0,2736.0,789000.0,37,8.0,204.26
1237,759413.0,3354.0,585276.0,30,8.333333333333334,226.42
1238,712627.0,2973.0,653543.0,33,7.0,239.7
1239,840015.0,3606.0,653543.0,33,8.666666666666666,232.95
1240,1000039.0,2816.0,1022880.0,40,9.0,355.13
1241,870504.0,3719.0,874740.0,39,7.0,234.07
1242,177287.0,3600.0,874740.0,39,7.0,49.25
1243,453189.0,2274.0,585276.0,30,8.333333333333334,199.29
1244,404047.0,2319.0,541080.0,26,7.0,174.23
1245,890359.0,3217.0,653543.0,33,7.0,276.77
1246,859564.0,3313.0,789000.0,37,9.333333333333334,259.45
1247,429962.0,2897.0,653543.0,33,8.666666666666666,148.42
1248,1191147.0,3629.0,874740.0,39,7.0,328.23
1249,427051.0,2720.0,541080.0,26,8.0,157.0
1250,594229.0,2099.0,653543.0,33,7.0,283.1
1251,876309.0,4067.0,585276.0,30,8.333333333333334,215.47
1252,740524.0,2470.0,653543.0,33,8.666666666666666,299.81
1253,896177.0,3412.0,578006.0,29,9.0,262.65
1254,477724.0,3053.0,585276.0,30,8.333333333333334,156.48
1255,762062.0,3503.0,653543.0,33,7.0,217.55
1256,1077352.0,3491.0,789000.0,37,8.0,308.61
1257,422485.0,2506.0,585276.0,30,8.333333333333334,168.59
1258,550132.0,2634.0,548501.0,27,7.0,208.86
1259,956800.0,3369.0,874740.0,39,7.0,284.0
1260,451260.0,2666.0,585276.0,30,8.333333333333334,169.26
1261,463743.0,2486.0,548501.0,27,8.0,186.54
1262,467225.0,3857.0,541080.0,26,8.0,121.14
1263,872366.0,3952.0,789000.0,37,9.333333333333334,220.74
1264,590779.0,3169.0,585276.0,30,8.333333333333334,186.42
1265,560668.0,3544.0,789000.0,37,9.333333333333334,158.2
1266,392739.0,1970.0,451466.0,20,8.333333333333334,199.36
1267,547441.0,2407.0,653543.0,33,8.666666666666666,227.44
1268,874970.0,4380.0,585276.0,30,8.333333333333334,199.76
1269,582258.0,2547.0,541080.0,26,6.0,228.61
1270,675000.0,3700.0,585276.0,30,8.666666666666666,182.43
1271,561718.0,2601.0,548501.0,27,7.0,215.96
1272,364253.0,1790.0,653543.0,33,7.0,203.49
1273,544429.0,3271.0,585276.0,30,8.333333333333334,166.44
1274,1000039.0,3541.0,789000.0,37,9.333333333333334,282.42
1275,550331.0,2994.0,541080.0,26,6.0,183.81
1276,690352.0,2392.0,653543.0,33,8.666666666666666,288.61
1277,1025589.0,3804.0,653543.0,33,7.0,269.61
1278,1088865.0,4361.0,585276.0,30,8.333333333333334,249.68
1279,910227.0,4571.0,874740.0,39,7.0,199.13
1280,468587.0,3065.0,555203.0,28,9.0,152.88
1281,654274.0,3024.0,578006.0,29,9.0,216.36
1282,560605.0,3448.0,541080.0,26,8.0,162.59
1283,851310.0,3870.0,585276.0,30,8.666666666666666,219.98
1284,556291.0,2274.0,585276.0,30,8.333333333333334,244.63
1285,586934.0,3065.0,578006.0,29,9.0,191.5
1286,740551.0,3672.0,874740.0,39,7.0,201.68
1287,915800.0,3683.0,585276.0,30,8.333333333333334,248.66
1288,737273.0,2773.0,653543.0,33,7.0,265.88
1289,1121396.0,4022.0,789000.0,37,9.333333333333334,278.82
1290,781637.0,3517.0,653543.0,33,7.0,222.25
1291,461722.0,2764.0,585276.0,30,8.333333333333334,167.05
1292,559442.0,2850.0,653543.0,33,8.666666666666666,196.3
1293,612650.0,2724.0,653543.0,33,7.0,224.91
1294,645104.0,3864.0,451466.0,20,7.666666666666668,166.95
1295,456044.0,1993.0,653543.0,33,8.666666666666666,228.82
1296,412599.0,2045.0,585276.0,30,8.333333333333334,201.76
1297,425611.0,1687.0,789000.0,37,8.0,252.29
1298,449311.0,2326.0,541080.0,26,7.0,193.17
1299,594125.0,3480.0,874740.0,39,7.0,170.73
1300,601382.0,3025.0,585276.0,30,8.333333333333334,198.8
1301,486079.0,2656.0,541080.0,26,7.0,183.01
1302,824858.0,2539.0,653543.0,33,8.666666666666666,324.88
1303,837957.0,3012.0,585276.0,30,8.333333333333334,278.21
1304,557400.0,2799.0,548501.0,27,7.0,199.14
1305,727384.0,2711.0,541080.0,26,8.0,268.31
1306,351515.0,1970.0,451466.0,20,8.333333333333334,178.43
1307,869504.0,4363.0,585276.0,30,8.666666666666666,199.29
1308,762062.0,1862.0,585276.0,30,8.333333333333334,409.27
1309,623648.0,2933.0,585276.0,30,8.666666666666666,212.63
1310,613648.0,4601.0,541080.0,26,8.0,133.37
1311,794078.0,3710.0,585276.0,30,8.333333333333334,214.04
1312,666723.0,3403.0,585276.0,30,8.666666666666666,195.92
1313,594633.0,2800.0,541080.0,26,7.0,212.37
1314,431835.0,1344.0,585276.0,30,8.333333333333334,321.31
1315,647084.0,3297.0,585276.0,30,8.333333333333334,196.26
1316,558851.0,3350.0,541080.0,26,7.0,166.82
1317,876505.0,4210.0,585276.0,30,8.333333333333334,208.2
1318,479531.0,2794.0,541080.0,26,6.0,171.63
1319,931257.0,4457.0,585276.0,30,8.333333333333334,208.94
1320,1013055.0,4399.0,585276.0,30,8.666666666666666,230.29
1321,646256.0,3851.0,585276.0,30,8.666666666666666,167.82
1322,657786.0,3513.0,541080.0,26,8.0,187.24
1323,500551.0,2615.0,541080.0,26,8.0,191.42
1324,609313.0,3193.0,578006.0,29,9.0,190.83
1325,707491.0,3266.0,541080.0,26,6.666666666666668,216.62
1326,636953.0,4064.0,541080.0,26,8.0,156.73
1327,728506.0,3361.0,578006.0,29,9.0,216.75
1328,464579.0,2333.0,541080.0,26,8.0,199.13
1329,966330.0,3200.0,541080.0,26,8.0,301.98
1330,888674.0,3920.0,578006.0,29,9.0,226.7
1331,701516.0,3535.0,541080.0,26,8.0,198.45
1332,495563.0,3404.0,541080.0,26,8.0,145.58
1333,530942.0,2333.0,541080.0,26,8.0,227.58
1334,492413.0,2964.0,541080.0,26,8.0,166.13
1335,562294.0,2161.0,541080.0,26,7.0,260.2
1336,773092.0,2925.0,541080.0,26,7.0,264.3
1337,529079.0,2829.0,541080.0,26,8.0,187.02
1338,497182.0,2832.0,541080.0,26,8.0,175.56
1339,608792.0,2645.0,541080.0,26,8.0,230.17
1340,658611.0,3342.0,541080.0,26,8.0,197.07
1341,580750.0,4161.0,541080.0,26,8.0,139.57
1342,654626.0,3100.0,541080.0,26,8.0,211.17
1343,612948.0,3024.0,541080.0,26,8.0,202.69
1344,669858.0,3780.0,541080.0,26,8.0,177.21
1345,524124.0,2788.0,541080.0,26,8.0,187.99
1346,542931.0,3365.0,541080.0,26,8.0,161.35
1347,427525.0,2273.0,541080.0,26,7.0,188.09
1348,402041.0,1800.0,541080.0,26,8.0,223.36
1349,556583.0,3153.0,541080.0,26,8.0,176.52
1350,623620.0,4477.0,578006.0,29,8.0,139.29
1351,526395.0,3547.0,541080.0,26,7.0,148.41
1352,557200.0,2898.0,541080.0,26,6.0,192.27
1353,504653.0,3247.0,541080.0,26,6.0,155.42
1354,909329.0,3731.0,578006.0,29,9.0,243.72
1355,560790.0,3059.0,541080.0,26,8.0,183.32
1356,821008.0,2200.0,541080.0,26,8.0,373.19
1357,550456.0,3775.0,541080.0,26,6.0,145.82
1358,446386.0,2095.0,541080.0,26,8.0,213.07
1359,682375.0,3803.0,578006.0,29,8.0,179.43
1360,639624.0,3128.0,541080.0,26,8.0,204.48
1361,768513.0,2140.0,541080.0,26,7.0,359.12
1362,711904.0,3800.0,578006.0,29,8.0,187.34
1363,583904.0,4503.0,541080.0,26,8.0,129.67
1364,675401.0,4253.0,541080.0,26,8.0,158.81
1365,707568.0,3813.0,541080.0,26,8.0,185.57
1366,536838.0,3168.0,541080.0,26,8.0,169.46
1367,327316.0,3345.0,541080.0,26,8.0,97.85
1368,570543.0,4583.0,541080.0,26,8.0,124.49
1369,581263.0,2667.0,541080.0,26,8.0,217.95
1370,846500.0,4156.0,578006.0,29,8.0,203.68
1371,510331.0,2879.0,541080.0,26,8.0,177.26
1372,441698.0,2326.0,541080.0,26,8.0,189.9
1373,787089.0,4082.0,578006.0,29,8.0,192.82
1374,518629.0,2901.0,541080.0,26,6.0,178.78
1375,715468.0,4518.0,541080.0,26,8.0,158.36
1376,675288.0,2606.0,578006.0,29,9.0,259.13
1377,467173.0,2843.0,541080.0,26,8.0,164.32
1378,712725.0,3500.0,541080.0,26,8.0,203.64
1379,668777.0,2925.0,578006.0,29,9.0,228.64
1380,629621.0,3006.0,578006.0,29,9.0,209.45
1381,559562.0,3083.0,541080.0,26,6.0,181.5
1382,495631.0,1915.0,578006.0,29,9.0,258.82
1383,794559.0,3938.0,578006.0,29,8.0,201.77
1384,824701.0,3422.0,541080.0,26,8.0,241.0
1385,541640.0,3037.0,541080.0,26,7.0,178.35
1386,555421.0,3536.0,541080.0,26,6.0,157.08
1387,728599.0,2909.0,578006.0,29,9.0,250.46
1388,688262.0,3019.0,541080.0,26,8.0,227.98
1389,674217.0,3013.0,541080.0,26,8.0,223.77
1390,640926.0,3121.0,541080.0,26,8.0,205.36
1391,723407.0,2909.0,578006.0,29,9.0,248.68
1392,603817.0,2929.0,541080.0,26,6.666666666666668,206.15
1393,904536.0,4030.0,578006.0,29,6.666666666666668,224.45
1394,956800.0,3589.0,541080.0,26,8.0,266.59
1395,534502.0,3327.0,541080.0,26,8.0,160.66
1396,539602.0,2927.0,541080.0,26,8.0,184.35
1397,533867.0,3261.0,541080.0,26,7.0,163.71
1398,650304.0,3294.0,541080.0,26,6.0,197.42
1399,423072.0,1948.0,541080.0,26,8.0,217.18
1400,394938.0,2739.0,541080.0,26,8.0,144.19
1401,597183.0,2236.0,541080.0,26,8.0,267.08
1402,640793.0,4161.0,541080.0,26,8.0,154.0
1403,456850.0,2964.0,541080.0,26,7.0,154.13
1404,564333.0,3298.0,541080.0,26,6.0,171.11
1405,464670.0,3571.0,541080.0,26,8.0,130.12
1406,445506.0,1940.0,541080.0,26,8.0,229.64
1407,432166.0,2574.0,541080.0,26,7.0,167.9
1408,520837.0,2753.0,541080.0,26,8.0,189.19
1409,433343.0,2536.0,541080.0,26,8.0,170.88
1410,425694.0,3236.0,541080.0,26,8.0,131.55
1411,477198.0,2073.0,541080.0,26,8.0,230.2
1412,676981.0,4016.0,541080.0,26,8.0,168.57
1413,470644.0,2048.0,541080.0,26,8.0,229.81
1414,638837.0,2867.0,541080.0,26,8.0,222.82
1415,479683.0,2056.0,541080.0,26,8.0,233.31
1416,508565.0,2871.0,541080.0,26,8.0,177.14
1417,404060.0,2964.0,541080.0,26,8.0,136.32
1418,661029.0,3265.0,541080.0,26,8.0,202.46
1419,415308.0,2012.0,541080.0,26,8.0,206.42
1420,602282.0,2909.0,541080.0,26,7.0,207.04
1421,431854.0,1700.0,541080.0,26,8.0,254.03
1422,594229.0,2621.0,541080.0,26,8.0,226.72
1423,647643.0,3565.0,541080.0,26,8.0,181.67
1424,687358.0,3681.0,541080.0,26,7.0,186.73
1425,717086.0,2909.0,578006.0,29,9.0,246.51
1426,450319.0,3857.0,541080.0,26,7.0,116.75
1427,435960.0,2990.0,541080.0,26,8.0,145.81
1428,508900.0,1673.0,578006.0,29,9.0,304.18
1429,592000.0,3452.0,541080.0,26,8.0,171.49
1430,531728.0,2929.0,541080.0,26,7.0,181.54
1431,861859.0,3795.0,578006.0,29,7.0,227.1
1432,532166.0,2882.0,541080.0,26,6.0,184.65
1433,571185.0,3104.0,541080.0,26,7.0,184.02
1434,520000.0,2580.0,541080.0,26,6.0,201.55
1435,603389.0,3399.0,541080.0,26,8.0,177.52
1436,670908.0,4153.0,541080.0,26,8.0,161.55
1437,642712.0,3100.0,541080.0,26,7.0,207.33
1438,443830.0,2964.0,541080.0,26,7.0,149.74
1439,673283.0,3508.0,541080.0,26,8.0,191.93
1440,552137.0,3398.0,541080.0,26,8.0,162.49
1441,574773.0,3345.0,541080.0,26,6.0,171.83
1442,448353.0,2655.0,541080.0,26,7.0,168.87
1443,672637.0,2167.0,541080.0,26,8.0,310.4
1444,555316.0,3085.0,541080.0,26,7.0,180.01
1445,457327.0,2481.0,541080.0,26,8.0,184.33
1446,634767.0,2909.0,578006.0,29,9.0,218.21
1447,703553.0,3431.0,541080.0,26,6.666666666666668,205.06
1448,634661.0,2537.0,578006.0,29,9.0,250.16
1449,416887.0,2326.0,541080.0,26,8.0,179.23
1450,742921.0,2573.0,578006.0,29,9.0,288.74
1451,521109.0,2973.0,541080.0,26,7.0,175.28
1452,507196.0,2814.0,541080.0,26,8.0,180.24
1453,487629.0,2843.0,541080.0,26,8.0,171.52
1454,518513.0,2886.0,541080.0,26,8.0,179.66
1455,882687.0,2934.0,874740.0,39,7.0,300.85
1456,1109048.0,3649.0,874740.0,39,7.0,303.93
1457,850032.0,3242.0,653543.0,33,7.0,262.19
1458,1006362.0,3874.0,555203.0,28,7.0,259.77
1459,577008.0,2978.0,555203.0,28,7.0,193.76
1460,780642.0,3367.0,555203.0,28,7.0,231.85
1461,875894.0,3400.0,874740.0,39,7.0,257.62
1462,630824.0,2261.0,555203.0,28,7.0,279.0
1463,804862.0,3604.0,653543.0,33,7.0,223.32
1464,646177.0,2278.0,555203.0,28,7.0,283.66
1465,784371.0,2374.0,653543.0,33,7.0,330.4
1466,387747.0,2513.0,874740.0,39,7.0,154.3
1467,558879.0,2379.0,555203.0,28,7.0,234.92
1468,529651.0,2546.0,874740.0,39,7.0,208.03
1469,755444.0,2854.0,555203.0,28,7.0,264.7
1470,769077.0,3164.0,874740.0,39,7.0,243.07
1471,720117.0,2361.0,555203.0,28,7.0,305.01
1472,633879.0,2862.0,874740.0,39,7.0,221.48
